target,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
c,-467.82574,82.5423,5.080846,36.570454,-16.336466,28.155277,-10.269072,24.372162,1.7923785,12.692492,-4.741026,8.335069,-7.6037493
c,-470.5658,84.971954,5.1002135,37.5409,-17.353443,30.876617,-6.623742,25.757914,8.44374,18.461239,-5.6373773,6.32646,-6.998637
c,-480.3521,80.92698,7.66645,41.503952,-16.183178,34.54872,-1.4964626,31.558083,6.455549,13.4509325,-10.895472,6.979904,-6.7313313
c,-459.56924,63.86309,19.936993,30.560753,-2.3043828,30.867165,-4.278694,25.888857,-1.7278141,14.962748,-10.149822,9.195246,-10.278228
c,-279.98148,36.834854,4.9417057,1.6627513,12.963893,4.5432134,4.600526,31.661867,-13.401398,36.91276,-15.883125,10.7710905,-21.352451
c,-216.69806,44.22438,5.378351,4.3491673,17.160368,3.1823668,10.580019,38.227303,-10.020014,44.19968,-15.115376,14.257165,-18.840725
c,-249.51425,54.52874,7.779442,11.836445,18.845356,7.6245975,13.35408,41.77217,-10.47369,47.30636,-11.092627,18.379532,-14.275698
c,-322.63132,65.43393,2.1430807,20.393204,15.4674225,16.717083,10.924808,39.90854,-12.14063,44.729134,-5.666965,19.924717,-13.053522
c,-395.25085,71.31529,8.1302395,28.289284,8.35499,24.233076,0.96016175,30.346767,-1.931525,31.236172,0.04177946,12.370041,-14.733219
c,-388.03088,39.810493,42.584164,15.228331,8.020445,28.279972,-0.9002872,23.484821,-1.3043672,25.387299,-12.3585,8.64925,-12.289314
c,-386.7041,46.810158,49.814606,20.452301,12.932587,33.49043,-0.20949179,23.201126,-1.4102517,22.096004,-10.481112,11.594984,-9.737753
c,-440.7364,72.01214,33.85778,31.483517,8.048212,32.423508,1.6515865,23.91967,5.434491,13.908527,-4.543723,11.626959,-5.1238127
c,-463.14847,79.018036,22.369843,40.547676,0.19449207,31.26952,1.1313012,29.120201,6.3209786,13.45756,-4.2988377,10.223199,-6.3115287
c,-467.42206,81.393005,23.697174,43.61209,-4.8512664,29.950626,-6.2759867,30.528736,10.690937,14.814892,-4.344289,6.30241,-11.521265
c,-470.93668,80.946945,18.468037,35.898666,-9.085302,34.09405,-7.5519104,32.04985,12.243828,12.614874,-5.6788387,6.38274,-9.959045
c,-470.63272,82.92026,16.662865,36.979713,-11.486494,35.985218,-7.1628914,32.215706,9.125298,9.602835,-8.506068,6.659002,-14.310105
c,-473.54187,85.58344,14.803379,37.555344,-17.455502,27.470745,-12.596327,30.648172,5.211471,6.9773407,-10.222475,3.077064,-17.470726
c,-473.36682,82.496826,8.879187,32.443737,-18.696114,25.80321,-14.506992,29.810045,4.8371716,11.558311,-6.246997,4.0906544,-11.928402
c,-472.78427,82.29118,8.221275,33.16897,-21.303871,28.956358,-10.764729,31.792984,7.7123203,17.921051,-3.368577,7.75,-14.564243
c,-474.26675,80.68538,7.1350813,32.53768,-18.736258,33.409206,-11.898569,32.034473,5.6105814,13.873413,-5.594973,8.419046,-14.924542
c,-474.65128,82.44594,11.57236,35.009163,-16.385036,42.452106,-7.462125,31.568542,7.3990903,9.80196,-5.3613954,7.436113,-9.812826
c,-473.48877,85.34186,11.711834,35.738174,-15.429669,41.196472,-11.7159,30.962694,11.047364,11.812683,-7.835639,4.864533,-9.678402
c,-473.60397,87.57099,11.783819,33.870636,-15.802286,34.530766,-17.211035,25.499939,10.1601095,12.125767,-5.7625227,9.935709,-11.052736
c,-472.28546,88.30925,13.870095,33.540844,-16.005089,34.357403,-13.002427,30.397942,8.859151,13.305548,-6.866025,4.517279,-12.673655
c,-467.9833,86.51845,9.107447,30.336529,-15.544798,34.037415,-11.829986,33.771385,9.972902,13.365782,-8.434941,0.9296796,-12.859755
c,-466.0826,88.441956,10.491251,29.274616,-15.906787,34.071793,-11.533791,34.80052,7.7160745,8.023346,-10.093403,3.8108318,-10.00461
c,-471.63477,85.48949,13.255457,36.771553,-11.172336,35.255135,-11.085823,34.150085,4.957948,4.3238316,-7.0910344,5.16829,-6.0368285
c,-473.91858,86.12042,7.737551,34.798706,-12.594904,33.656693,-13.340469,32.926613,3.272174,6.721812,-4.074732,4.7807817,-8.507406
c,-473.3173,85.18591,6.1492786,35.502014,-13.384811,34.265144,-15.309077,31.22334,5.6371946,12.142706,-3.8341496,6.240162,-10.985882
c,-476.71823,84.20403,8.804903,37.764748,-12.766267,34.108887,-11.6082535,31.10453,8.722964,14.150745,-9.021685,2.648102,-10.162054
c,-474.81158,85.830795,10.015398,37.73716,-16.167765,29.67928,-9.649585,29.851418,2.3531535,13.183088,-6.682344,4.4654293,-7.1971836
c,-472.8318,87.05741,12.955051,37.70017,-17.536156,30.699984,-9.476712,31.771076,3.4510243,13.420086,-2.6507173,4.321594,-4.3785067
c,-468.6148,92.14392,14.049461,33.614895,-15.357708,31.303183,-14.675407,30.997639,6.658913,15.735146,-6.147696,3.5313914,-4.8239255
c,-470.67322,94.9534,14.002035,32.640007,-15.82235,32.809174,-17.16933,32.273945,4.515155,13.208832,-6.4719,2.7675169,-8.353998
c,-473.19504,94.23869,5.9992924,34.476265,-18.943165,34.935196,-14.698305,37.12896,-0.96634847,7.855169,-7.205127,7.2211185,-5.044594
c,-471.91092,93.71579,5.020836,34.984123,-17.872135,37.091904,-14.206223,36.579647,-3.6876774,7.4536505,-7.5684233,9.993605,-1.9750414
c,-473.1762,87.307846,5.8481894,30.374674,-14.859253,31.580404,-14.555754,30.529602,-1.3273112,12.709286,-5.6754494,6.2979198,-5.913593
c,-479.26657,79.67082,6.9644833,30.570923,-8.941596,31.13112,-8.656658,29.500576,-2.8114896,12.278118,-4.4865627,7.1784763,-5.2795835
c,-481.29065,82.59387,10.311722,36.253468,-6.0399346,28.115456,-8.039986,33.56697,0.18244934,11.978195,-6.987578,8.226298,-2.7626042
c,-474.79,88.98715,9.0465355,33.61863,-8.901143,23.215633,-11.643611,32.19118,1.526181,12.445202,-10.452303,10.745729,-2.8279798
c,-468.62622,95.146576,6.2999573,33.79542,-6.5733075,28.097387,-10.343773,29.583456,-3.667837,15.995943,-7.523128,13.738323,-2.483646
c,-471.61826,93.96904,10.24786,39.551178,-8.730438,29.432938,-8.389633,27.663574,-2.5331519,14.581446,-7.0980625,14.130194,-4.4790874
c,-474.98956,86.16116,4.067876,41.606953,-11.192915,28.390936,-4.5000267,27.68989,3.4802566,9.636171,-13.503118,12.051486,-4.0028367
c,-478.00574,87.276405,3.4056249,44.210567,-8.570051,24.591877,-4.317668,23.547474,7.5936885,9.456194,-11.796028,8.596955,-8.594082
c,-479.23032,85.65329,8.79803,48.222603,-0.860389,29.304792,-4.8499985,23.675156,5.143239,13.520937,-10.014236,4.969746,-8.131386
c,-473.25122,85.1848,5.6516314,42.58439,-3.5488114,27.971153,-2.1792848,26.973679,1.9766004,15.415711,-10.255043,-0.73335457,-12.968727
c,-467.316,89.25925,2.8118215,35.939354,-9.6889515,27.718904,-1.5138218,29.383535,-1.4615529,15.781624,-13.255888,0.8695525,-15.061818
c,-469.99847,87.96037,1.8295921,33.517162,-8.981829,26.278198,-5.169776,27.453594,-1.5977613,18.854485,-8.127502,5.337796,-11.822548
c,-472.98206,87.43544,3.8247695,34.06158,-6.9155006,24.982275,-7.750156,24.80001,1.9365346,19.994833,-3.5759478,4.651783,-12.958395
c,-457.71304,89.06825,13.419529,35.89605,-1.8130457,25.304901,-2.652588,22.788612,-0.96102744,20.951248,-1.1481992,4.498044,-13.349655
c,-434.30856,97.97513,23.979855,43.53605,10.882107,29.723185,4.8757844,21.849422,1.9732924,21.57576,2.2111843,12.155713,-11.281366
c,-448.818,101.46728,19.634657,47.246025,2.9422097,32.62584,4.9611588,32.197617,10.303191,21.544998,-2.1543913,14.688353,-2.940558
c,-468.15216,91.545135,8.256015,41.69325,-8.876881,33.175735,-2.2379344,32.76532,6.931322,17.669487,-5.4011736,10.86162,-4.4167914
c,-496.78522,86.52136,1.3298804,43.95698,-10.118061,31.282875,-6.9404225,27.759277,-1.8484784,9.449118,-8.8971195,8.465788,-10.781759
d,-741.53076,19.052776,16.740725,13.789566,10.949516,8.551027,6.503764,4.6149387,2.9083614,1.654011,1.0981431,1.163327,1.4181628
d,-644.4649,78.838806,23.73065,20.406832,3.8295085,16.86354,-3.3733628,8.295881,18.996878,-7.9765315,2.7937481,-0.5219942,4.8181148
d,-565.0015,85.70291,11.374548,28.812828,-4.9752803,21.725906,-9.976272,16.280308,16.31037,-8.259675,2.2609987,-2.947064,3.0289438
d,-511.42438,90.27756,10.619356,32.021683,-8.511831,22.221397,-15.684937,16.908142,14.625429,-3.8867002,-2.569738,-1.5809534,-0.71928346
d,-475.94003,89.42411,6.7985954,33.501984,-12.146954,22.19386,-13.111156,21.010628,11.926666,1.8889872,-1.1676588,2.7872071,-4.5300293
d,-456.691,86.24625,5.0166354,30.832775,-15.098746,21.91144,-16.423475,19.27622,6.422494,1.2347194,0.2286157,6.216654,-6.135144
d,-450.4504,82.3593,6.043524,31.791292,-11.07741,21.68663,-14.92946,17.306192,5.3110056,3.9668062,1.7854838,9.478227,-4.385758
d,-454.53772,85.94507,6.3934517,30.32211,-9.956858,23.610044,-10.153475,28.271397,10.81159,5.398154,2.8073335,5.000924,-7.473857
d,-454.95682,86.36457,7.329303,28.549698,-6.771253,26.810814,-9.283017,32.245186,13.850864,1.8477846,0.012662411,3.184392,-8.609089
d,-456.51166,85.81435,10.095089,32.03622,-6.6530786,25.94168,-13.117714,31.461084,11.650871,0.9481064,1.4416323,4.4743395,-6.0591016
d,-459.8786,87.835304,6.1347833,35.210274,-11.632739,25.693665,-16.234919,30.269245,8.634417,0.19729277,5.358883,8.81959,-2.7790384
d,-455.91818,89.49106,0.4987574,34.02954,-10.915748,28.330133,-14.830631,30.912971,7.734805,-0.03832933,6.241881,9.304831,-0.89322495
d,-458.19992,88.00516,2.9523463,34.809498,-7.95064,27.546867,-14.354158,34.532574,12.535939,3.5331717,1.2134253,-2.5082488,-6.5390205
d,-455.74097,89.94738,11.919035,36.157284,-8.633831,18.725765,-21.113977,31.06918,11.661913,3.9824703,-1.2216831,-7.5467277,-13.084147
d,-426.93893,98.618195,24.388554,37.153275,-4.3990836,4.0215855,-21.732462,18.964378,1.8644074,-2.4581957,1.3787961,1.4239969,-11.232405
d,-416.092,97.85318,22.781467,35.55964,-4.134862,9.7404175,-14.113043,16.650658,-0.6838616,-0.2107347,-1.4837563,4.015234,-9.525026
d,-423.96545,84.91731,8.207088,30.315653,-7.293889,25.004374,-12.1768265,18.847004,-0.7037191,5.5213103,-4.6912923,4.4593897,-12.362057
d,-339.8662,50.763664,-25.97203,32.763916,3.6975713,21.611637,-8.492177,13.694418,-8.85121,22.826008,-8.4863405,16.752213,-7.973396
d,-142.74858,41.31633,-41.177963,44.40516,13.941565,30.004002,-8.394255,6.9300456,-21.124493,17.74456,-10.691906,22.613766,-13.2766285
d,-107.003784,51.548065,-31.773252,51.334496,17.27245,35.65923,-4.19934,11.240784,-18.718634,20.313143,-6.1314025,26.8465,-10.19035
d,-184.40813,64.77373,-14.252252,51.258804,13.465467,35.994072,2.4869773,19.45713,-11.368082,21.398624,-3.7038693,25.940147,-8.319536
d,-274.33405,59.443275,-2.3363178,48.418495,14.722155,32.88276,5.310811,24.63305,-4.5646996,19.959763,-5.221669,25.001732,-5.237116
d,-315.16638,52.665474,-5.290625,45.710136,7.8963027,25.530542,1.6142206,28.862316,-0.5155334,23.849201,-4.775301,19.98145,-4.02784
d,-331.70905,51.719406,-8.561476,42.37294,3.0265012,21.065866,-2.7622657,25.505976,3.7550774,26.811049,-7.476351,11.343453,-8.583736
d,-319.021,62.09661,-7.9806995,34.133312,-2.703845,23.48852,-9.1406,14.419059,-0.06571695,25.209108,-11.330295,8.475345,-10.650858
d,-345.22513,77.03322,12.291433,44.1505,-0.8863254,19.650589,-14.898057,12.348442,-8.070456,12.326054,-16.410536,6.7394476,-11.863664
d,-383.6111,84.00208,21.841228,50.888298,-0.7439745,19.541275,-10.630491,18.945202,-6.6805754,2.4291859,-20.390518,3.472568,-6.970869
d,-418.23105,72.31627,10.3059225,38.047207,-11.288633,21.637203,-3.8699903,27.118595,1.2157521,8.042881,-14.949429,1.1298807,-6.611068
d,-431.48373,67.85856,3.0843143,35.93956,-13.139399,20.377033,-5.666606,27.622334,4.210862,7.6675205,-9.783884,2.9827404,-10.124312
d,-442.31183,70.674866,-1.467862,32.287537,-17.785496,22.968626,-2.4833236,31.920727,8.673059,7.9745817,-6.1824727,5.2946386,-5.6484632
d,-448.59866,74.42801,1.7375567,35.52311,-12.655033,27.099094,-1.8736246,29.08458,10.664631,8.547299,-0.94399405,4.491527,-7.454999
d,-444.54626,81.01048,1.0615294,37.528656,-9.956383,28.098618,-8.457415,25.976437,10.589822,7.059895,-0.05047202,5.008895,-2.7066622
d,-449.95605,83.674675,1.5282974,39.573097,-4.555025,30.297163,-9.128457,28.735882,15.912357,8.537033,-0.21812236,7.3595552,-0.6086173
d,-453.44443,84.9655,3.2039843,39.64508,-1.8481091,31.827084,-11.04382,28.872562,15.530016,6.687151,-0.23910272,6.2113304,-4.9948626
d,-448.23535,88.969894,7.107409,40.663654,-4.922862,30.192467,-15.354029,21.01459,10.459238,1.7590253,-2.266207,3.6020615,-9.513684
d,-448.26193,87.65724,7.101315,39.20574,-10.116495,28.841547,-12.673189,22.319918,2.9867733,-0.19685456,-5.4613595,1.6010947,-10.088861
d,-449.54288,86.580605,5.272376,33.15958,-15.619114,23.830547,-11.317401,28.570602,5.652832,-1.0402311,-6.4364877,1.5114352,-3.785243
d,-451.38544,85.5643,5.17418,35.63195,-11.684517,29.538307,-13.190492,28.13322,8.958286,-0.7354963,-3.2946703,6.928552,-0.8007487
d,-452.30164,81.38054,3.7408042,41.14613,-9.962114,35.1632,-12.247059,23.861378,6.6602864,0.98604405,-4.1925,4.613697,-1.5082347
d,-429.49243,65.07162,7.7280154,38.018967,-16.326248,33.099075,-12.197086,35.190174,4.190088,5.496558,-3.6513853,4.7744746,3.4223175
d,-419.40054,61.95266,8.044287,35.796024,-14.602388,33.55063,-11.202766,38.986706,3.6812146,6.5587263,-3.8627696,2.6621823,1.415268
d,-445.17282,81.490616,8.5975895,38.24946,-11.35693,32.59352,-8.317181,30.274443,7.407735,3.604742,-2.3576388,1.9314687,-5.635774
d,-459.56174,80.469284,6.699006,40.6027,-8.548405,28.764503,-11.183472,23.534306,9.364688,6.017,3.4934897,7.1368995,-5.429824
d,-438.62344,69.46672,2.7031946,34.296074,-15.624306,32.18515,-11.682121,32.12433,0.9221622,9.76881,0.7714709,6.983948,-1.9637227
d,-415.0224,54.969315,10.183493,35.697163,-20.371445,36.103683,-10.207001,33.85573,-7.8137712,16.611534,1.1515757,5.668358,-3.706799
d,-423.30905,68.17918,18.642822,38.972084,-14.377666,31.266584,-14.240495,24.913532,-4.7194204,11.180144,-0.41400814,4.1038494,-1.4154414
d,-422.81287,92.170685,31.398396,35.835167,-3.5134525,18.940548,-9.223236,10.713449,0.031882674,-2.5995893,-12.644871,3.7656913,-4.3558235
d,-431.64337,91.6169,28.4531,36.68339,-3.8966568,25.023764,-8.781952,12.32418,1.8408608,-1.5881677,-9.661697,3.5622647,-6.0622954
d,-443.0959,79.97507,13.957344,32.21066,-5.803016,24.841629,-5.59859,19.343863,5.6306753,2.369902,-0.88465804,8.070783,-4.466078
d,-443.4924,81.48714,13.3564625,31.908978,-5.0590754,22.281826,-6.941775,23.308262,5.61333,1.4367712,0.9769623,4.986203,-9.724531
d,-445.2971,84.98926,15.123167,32.85577,-7.3380985,22.878685,-10.666157,28.463017,7.9700203,0.9860152,-1.6403534,6.4706545,-12.723876
d,-440.62238,93.84841,22.542082,36.814583,-11.035664,21.30748,-12.872071,22.465193,3.2849426,-0.3433066,-3.479653,7.087286,-11.231631
d,-423.91232,80.85715,23.940634,37.202744,-9.186527,21.239445,-16.689629,23.509449,-9.629372,1.8354943,-5.697331,0.68464,-4.953046
d,-386.90082,37.92134,20.860453,43.686176,-0.9448321,23.728302,-11.868223,31.81338,-15.82452,18.626099,-7.082611,-1.9259139,3.5992396
d,-396.8091,40.94228,20.142277,42.596443,-3.4177027,23.74538,-7.0113673,38.245346,-6.349932,24.113396,-3.061134,0.17713284,4.1570153
d,-437.6303,80.85776,18.185867,32.774666,-7.6708403,25.59552,0.2703949,28.427433,10.071126,10.572545,0.40932417,3.054959,-9.831684
d,-436.05615,88.177536,17.945988,32.28832,-1.0751148,27.608723,0.5111139,24.19091,9.184193,3.8143048,-6.386405,-1.6388707,-12.198906
d,-436.929,85.97493,16.509518,30.70222,-0.6111641,23.57561,-0.25097144,26.789343,7.3474016,0.0037144274,-8.816621,-2.994687,-13.549669
d,-428.81726,84.44623,19.363792,27.274673,1.5249621,19.672394,-2.9964244,25.73206,6.4958267,-2.597678,-7.683601,6.4836025,-10.9170475
d,-417.18042,86.18132,20.849693,33.91413,6.549806,27.732452,2.7347531,22.0403,5.6102033,5.074108,-1.6484969,13.176632,-8.209596
d,-415.69144,97.34982,25.625511,44.250336,2.9723241,35.255318,9.744692,28.97855,12.070667,12.517553,0.5356648,17.071028,-7.469223
d,-431.44104,94.92702,21.420021,50.955826,-2.17255,29.89517,-0.7956136,28.375721,19.25534,14.129505,5.798518,16.14835,-5.750208
d,-444.07358,82.2973,8.254879,47.230194,-10.365864,20.941793,-13.1343565,24.936691,14.961001,6.4410286,2.1591904,11.756166,-6.4672537
d,-447.0857,81.08258,4.61325,43.369705,-13.18194,22.0312,-16.122452,21.670307,7.417058,0.6412921,-1.8770404,8.415743,-6.647785
d,-475.3015,83.235306,7.612689,41.131313,-16.060581,23.902592,-15.089544,24.876877,6.5784426,-1.0680872,-4.4995956,4.568246,-5.6931133
e,-824.18335,30.433615,16.481247,9.045673,3.5973444,10.350093,9.0066185,12.783844,15.8168125,2.3617997,-3.6620708,-9.978596,-8.727779
e,-665.51434,71.79326,3.4093256,30.093754,-12.169389,30.485332,4.6168838,10.386759,21.527813,-2.5396955,-5.1458673,-6.796571,-12.929377
e,-568.2066,77.602005,1.8514743,36.261276,-13.127777,33.140335,-1.8570831,12.053026,17.618774,3.865324,-0.39609492,9.287899,-10.478948
e,-515.99677,83.71758,1.0086355,39.853977,-16.83185,36.241558,-5.6094956,14.70085,18.177963,7.1024375,0.981042,11.534567,-10.051195
e,-482.3259,89.79538,4.324691,46.80967,-17.60204,39.2921,-10.224553,16.14591,16.41902,8.568384,0.3129182,10.300335,-16.239159
e,-460.45038,90.6749,4.6206355,46.85289,-18.474516,37.974697,-11.330551,18.549208,18.18129,11.442372,-3.3771892,6.955771,-14.903717
e,-450.2761,88.61272,6.4671955,41.678574,-19.623917,37.28801,-11.05118,16.176872,18.389685,14.201565,-3.153061,7.137183,-9.321326
e,-452.30103,86.81672,8.620706,42.96824,-19.14008,37.52264,-12.851456,13.609509,19.546562,16.20884,-0.30611235,7.7729206,-9.41238
e,-453.6222,84.95243,9.3668785,43.164055,-15.160516,36.985588,-11.562658,17.557453,18.172264,9.464665,-1.5472473,10.90884,-7.4956937
e,-445.07214,84.089096,11.336958,38.0626,-9.898533,36.802338,-6.4389277,17.895208,13.295783,4.4478927,-3.0522068,12.2705765,-9.378077
e,-444.98474,77.683495,18.13768,35.098373,-6.408872,36.372192,-5.049885,16.029661,14.399582,5.5689373,-7.0465927,9.500193,-12.754848
e,-452.12244,78.16363,13.365049,31.88015,-11.433149,30.684013,-7.935219,22.37937,20.607761,8.817241,-3.5972514,10.078604,-13.732418
e,-449.2975,78.51716,12.94919,32.142826,-12.740918,25.373566,-5.9479976,20.850456,17.209736,8.019062,0.6671075,11.492035,-11.023281
e,-451.56174,77.89053,10.447299,29.845924,-13.830215,25.555927,-6.889034,17.97628,14.643595,8.351448,-2.0301378,9.055106,-13.07995
e,-451.51062,77.50394,3.8682828,27.68047,-12.420256,29.38873,-6.972453,20.669754,16.042511,9.427736,0.3187619,9.268012,-14.146675
e,-448.9219,85.09837,6.5986156,34.07782,-9.171455,29.379025,-6.617216,21.107584,19.053427,6.6228366,-3.531486,10.3792,-14.802286
e,-453.7985,81.56563,6.7485714,31.645966,-8.27052,30.519361,-7.1150746,20.243979,16.407387,0.6699858,-3.2940202,13.595127,-12.320978
e,-451.07568,81.77609,10.693174,33.352608,-7.6990356,30.32525,-10.683671,16.706966,12.812349,2.4506226,-0.32482624,15.633892,-10.853845
e,-450.99692,81.012924,9.607094,36.006886,-8.082832,33.08004,-7.683695,21.168934,13.704,5.9393587,-3.2971187,13.945444,-9.168393
e,-456.83267,78.04053,5.03792,37.469463,-4.6053944,35.58164,-7.1842027,20.766123,15.83755,8.647455,-2.8328063,12.650696,-10.214439
e,-463.0911,77.75886,-0.0014488697,36.9513,-9.790493,38.129837,-6.408396,20.900166,15.582062,8.945799,-2.6972096,13.51601,-16.42305
e,-462.69183,83.37778,0.040100694,39.022087,-12.7679825,38.573906,-6.0869865,20.170837,16.548906,5.964162,-4.9980993,11.9852705,-12.801299
e,-466.52344,85.77751,2.1026335,37.988823,-15.50699,36.270325,-11.179588,19.764656,19.14613,3.363298,-4.2386127,14.074945,-4.903802
e,-466.98856,84.67824,-1.64978,38.420303,-14.163557,44.32177,-5.3821754,23.239193,14.724807,2.6585088,-6.8396645,11.158838,-7.503396
e,-460.11685,86.79747,0.1697669,38.790558,-13.266256,41.582977,-5.7532787,24.66771,11.184244,5.2559657,-2.9489522,13.669315,-5.626462
e,-453.6777,86.81377,3.9255667,37.712955,-12.511875,40.410706,-9.7703905,23.681376,15.529138,10.211411,-3.6733994,15.426626,-5.034271
e,-453.55392,85.913315,7.9308653,39.61403,-13.018745,41.430443,-8.987161,23.281727,15.499026,8.7499485,-6.561677,12.661993,-8.340168
e,-453.50266,87.48541,7.4019446,41.47161,-18.29,39.36218,-10.816488,24.47261,14.300601,8.675922,-7.6037974,9.532736,-11.285543
e,-459.2829,85.90405,5.2669716,42.227406,-19.174194,38.019234,-13.333431,25.820292,16.42967,11.636635,-3.3063784,12.395739,-2.0208066
e,-460.32986,83.26109,4.8899994,42.2742,-15.147587,39.692432,-11.920855,25.08233,14.125609,9.850945,-6.68756,10.364319,-2.6375895
e,-456.44592,83.16286,2.7634234,42.179768,-14.1908245,41.8862,-6.911519,25.328821,10.842434,9.541324,-10.328821,8.110836,-7.316192
e,-452.85825,83.36075,0.13488787,41.21097,-16.99292,37.016205,-7.0543385,27.578945,11.936724,12.69212,-8.378534,10.290486,-5.035873
e,-456.42404,85.904205,0.686573,37.747505,-20.685005,37.418575,-11.093332,25.813353,12.113396,10.724774,-9.7246685,9.953003,-7.5480165
e,-457.7871,85.04077,1.1659081,40.029404,-19.31589,39.23262,-12.275747,22.846378,6.369476,9.127207,-12.868856,5.948903,-8.943192
e,-455.38464,86.315216,-1.8078156,41.806736,-18.11508,37.475414,-18.611244,20.386677,7.7201304,14.781905,-9.329967,8.966625,-8.277191
e,-454.60156,84.988495,-1.402909,40.614746,-20.161858,31.478706,-20.73826,19.965458,13.360765,17.640675,-9.497692,6.533576,-10.266102
e,-452.64078,83.08414,-1.0186093,39.12359,-16.686325,33.60421,-13.833699,23.310513,11.995224,9.269461,-12.822773,6.3480077,-8.465708
e,-456.12216,82.03659,1.3344827,40.512833,-14.822159,35.573334,-15.076872,22.375668,8.826319,12.128181,-9.431271,10.922571,-8.816492
